episode_id,speaker_id,role,gender,word_count,hedge_count,hedge_per_1k,booster_count,booster_per_1k,polite_count,polite_per_1k,directive_count,directive_per_1k
ep_254_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,6789,5,0.7364854912358226,4,0.5891883929886581,1,0.14729709824716453,1,0.14729709824716453
ep_254_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,1938,4,2.0639834881320946,1,0.5159958720330237,5,2.579979360165119,4,2.0639834881320946
ep_219_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,1846,3,1.6251354279523293,4,2.1668472372697725,2,1.0834236186348862,4,2.1668472372697725
ep_219_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,6491,13,2.0027730704051763,24,3.6974272069018643,3,0.46217840086273304,14,2.156832537359421
ep_035_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,3312,40,12.077294685990339,3,0.9057971014492754,3,0.9057971014492754,9,2.717391304347826
ep_035_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,12288,34,2.7669270833333335,9,0.732421875,6,0.48828125,19,1.5462239583333333
ep_034_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,6715,13,1.9359642591213702,0,0.0,3,0.4467609828741623,10,1.4892032762472078
ep_034_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,1383,3,2.1691973969631237,0,0.0,8,5.784526391901663,1,0.7230657989877078
ep_039_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,10249,94,9.171626500146356,17,1.6586984096009365,2,0.19514098936481608,14,1.3659869255537125
ep_039_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,16680,114,6.834532374100719,44,2.6378896882494005,5,0.29976019184652275,19,1.1390887290167866
ep_279_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2465,11,4.462474645030426,1,0.4056795131845842,2,0.8113590263691683,3,1.2170385395537524
ep_279_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,1290,7,5.426356589147287,1,0.7751937984496124,0,0.0,0,0.0
ep_218_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2462,4,1.6246953696181965,0,0.0,3,1.2185215272136476,1,0.4061738424045491
ep_218_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,7496,11,1.4674493062966916,3,0.400213447171825,2,0.2668089647812167,0,0.0
ep_046_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,11243,86,7.6492039491238994,6,0.5336653917993418,3,0.2668326958996709,18,1.6009961753980255
ep_046_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,2790,34,12.186379928315413,1,0.35842293906810035,2,0.7168458781362007,2,0.7168458781362007
ep_346_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,4268,51,11.949390815370197,5,1.1715089034676662,1,0.23430178069353327,10,2.3430178069353325
ep_346_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1624,10,6.157635467980296,4,2.4630541871921183,11,6.773399014778326,4,2.4630541871921183
ep_299_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,3068,25,8.148631029986962,8,2.607561929595828,4,1.303780964797914,1,0.3259452411994785
ep_299_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,14613,134,9.169917197016357,9,0.6158899609936358,12,0.821186614658181,12,0.821186614658181
ep_107_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,10388,56,5.3908355795148255,2,0.19252984212552945,21,2.0215633423180592,19,1.8290335001925297
ep_107_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2460,14,5.691056910569106,0,0.0,17,6.9105691056910565,2,0.8130081300813008
ep_121_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,2820,20,7.092198581560283,2,0.7092198581560284,3,1.0638297872340425,8,2.8368794326241136
ep_121_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,8263,89,10.770906450441727,6,0.7261285247488806,6,0.7261285247488806,4,0.4840856831659204
ep_013_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,6579,50,7.5999392004863955,6,0.9119927040583675,2,0.3039975680194558,4,0.6079951360389116
ep_013_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1738,14,8.05523590333717,5,2.8768699654775607,5,2.8768699654775607,1,0.5753739930955121
ep_315_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,5803,74,12.75202481475099,6,1.033947957952783,3,0.5169739789763915,14,2.4125452352231602
ep_315_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1429,12,8.397480755773268,3,2.099370188943317,3,2.099370188943317,2,1.3995801259622112
ep_103_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,5375,60,11.162790697674419,3,0.5581395348837209,11,2.046511627906977,8,1.4883720930232558
ep_103_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,5859,45,7.680491551459293,9,1.5360983102918586,10,1.7067759003242873,2,0.3413551800648575
ep_088_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,3899,30,7.694280584765324,11,2.8212362144139522,7,1.7953321364452424,10,2.5647601949217744
ep_088_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,3145,107,34.02225755166931,3,0.9538950715421304,1,0.3179650238473768,14,4.4515103338632755
ep_052_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,1990,8,4.020100502512563,3,1.507537688442211,0,0.0,0,0.0
ep_052_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,6405,15,2.34192037470726,3,0.468384074941452,1,0.156128024980484,3,0.468384074941452
ep_252_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,9742,46,4.721823034284541,3,0.3079449804968179,2,0.20529665366454525,8,0.821186614658181
ep_252_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,896,0,0.0,0,0.0,5,5.580357142857143,3,3.3482142857142856
ep_148_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1853,11,5.936319481921209,5,2.698327037236913,3,1.618996222342148,5,2.698327037236913
ep_148_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,7412,86,11.602806260118728,5,0.6745817593092283,5,0.6745817593092283,13,1.7539125742039934
ep_223_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,6192,28,4.521963824289405,19,3.0684754521963824,0,0.0,14,2.2609819121447026
ep_223_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,3257,15,4.60546515198035,3,0.92109303039607,4,1.2281240405280933,3,0.92109303039607
ep_040_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,12385,34,2.745256358498183,12,0.9689140088817118,12,0.9689140088817118,10,0.8074283407347598
ep_040_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,3977,30,7.543374402816193,5,1.257229067136032,4,1.0057832537088258,3,0.7543374402816193
ep_200_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,4255,15,3.5252643948296125,2,0.4700352526439483,6,1.410105757931845,1,0.23501762632197415
ep_200_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,9342,29,3.104260329693856,12,1.2845215157353884,3,0.3211303789338471,6,0.6422607578676942
ep_181_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,12398,44,3.548959509598322,5,0.4032908533634457,0,0.0,10,0.8065817067268914
ep_181_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2412,13,5.389718076285241,2,0.8291873963515755,4,1.658374792703151,0,0.0
ep_266_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,5227,18,3.4436579299789556,4,0.7652573177731012,1,0.1913143294432753,3,0.5739429883298259
ep_266_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,2382,22,9.235936188077247,1,0.41981528127623846,0,0.0,1,0.41981528127623846
ep_137_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,9994,38,3.802281368821293,26,2.601560936561937,1,0.10006003602161297,11,1.1006603962377428
ep_137_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1704,7,4.107981220657277,1,0.5868544600938967,11,6.455399061032864,5,2.9342723004694835
ep_317_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,5065,16,3.1589338598223096,4,0.7897334649555774,4,0.7897334649555774,1,0.19743336623889435
ep_317_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,1106,1,0.9041591320072332,1,0.9041591320072332,6,5.424954792043399,1,0.9041591320072332
ep_215_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,9454,36,3.807911994922784,19,2.009731330653692,7,0.7404273323460969,6,0.6346519991537973
ep_215_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,4360,15,3.4403669724770642,9,2.064220183486239,9,2.064220183486239,3,0.6880733944954129
ep_120_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,1972,10,5.070993914807302,0,0.0,5,2.535496957403651,3,1.5212981744421907
ep_120_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,9653,148,15.332021133326428,10,1.0359473738734073,10,1.0359473738734073,17,1.7611105355847922
ep_173_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,10405,95,9.13022585295531,9,0.8649687650168189,2,0.19221528111484862,10,0.9610764055742432
ep_173_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2249,2,0.889284126278346,2,0.889284126278346,5,2.2232103156958645,3,1.3339261894175187
ep_126_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,2786,22,7.896625987078248,1,0.35893754486719315,8,2.871500358937545,4,1.4357501794687726
ep_126_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,10814,83,7.675235805437397,7,0.6473090438320696,14,1.294618087664139,21,1.9419271314962085
ep_228_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,5594,62,11.083303539506614,0,0.0,7,1.2513407222023596,21,3.7540221666070788
ep_228_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1205,6,4.979253112033195,4,3.3195020746887964,1,0.8298755186721991,1,0.8298755186721991
ep_082_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,3126,17,5.438259756877799,9,2.8790786948176583,3,0.9596928982725528,2,0.6397952655150352
ep_082_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,13014,21,1.6136468418626093,11,0.8452435838327954,10,0.768403258029814,6,0.4610419548178884
ep_041_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,6488,47,7.244143033292231,6,0.9247842170160296,20,3.082614056720099,11,1.6954377311960542
ep_041_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,13941,109,7.818664371278962,9,0.6455777921239509,12,0.8607703894986013,23,1.6498099132056523
ep_351_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,14336,7,0.48828125,4,0.27901785714285715,8,0.5580357142857143,10,0.6975446428571429
ep_351_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,1176,4,3.401360544217687,1,0.8503401360544217,11,9.353741496598639,0,0.0
ep_350_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,8635,85,9.843659525188187,3,0.34742327735958306,4,0.46323103647944414,18,2.0845396641574983
ep_350_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,2868,17,5.927475592747559,4,1.3947001394700138,4,1.3947001394700138,2,0.6973500697350069
ep_236_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2390,3,1.2552301255230125,3,1.2552301255230125,9,3.7656903765690375,4,1.6736401673640167
ep_236_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,11053,17,1.538043969962906,4,0.3618926988148014,7,0.6333122229259025,7,0.6333122229259025
ep_085_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,4337,40,9.222965183306432,4,0.9222965183306433,5,1.152870647913304,4,0.9222965183306433
ep_085_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,8139,145,17.815456444280624,8,0.9829217348568621,10,1.2286521685710774,26,3.1944956382848018
ep_156_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,6983,40,5.72819704997852,8,1.1456394099957037,8,1.1456394099957037,23,3.2937133037376487
ep_156_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,3276,8,2.442002442002442,2,0.6105006105006106,14,4.273504273504274,3,0.9157509157509157
ep_015_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,2081,19,9.13022585295531,1,0.4805382027871216,6,2.883229216722729,2,0.9610764055742432
ep_015_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,10323,82,7.943427298266008,5,0.4843553230650005,8,0.7749685169040007,16,1.5499370338080014
ep_157_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1723,14,8.12536273940801,2,1.1607661056297156,4,2.321532211259431,3,1.7411491584445735
ep_157_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,15713,161,10.246292878508243,33,2.10017183224082,0,0.0,58,3.6912110990899256
ep_183_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,5248,10,1.9054878048780488,3,0.5716463414634146,1,0.19054878048780488,1,0.19054878048780488
ep_183_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2209,1,0.4526935264825713,1,0.4526935264825713,3,1.358080579447714,0,0.0
ep_247_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,8955,37,4.1317699609156895,10,1.1166945840312674,1,0.11166945840312674,2,0.22333891680625348
ep_247_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,3463,13,3.7539705457695636,1,0.28876696505919724,3,0.8663008951775917,2,0.5775339301183945
ep_003_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,1977,9,4.552352048558422,2,1.0116337885685383,11,5.56398583712696,3,1.5174506828528074
ep_003_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,4019,34,8.459815874595671,5,1.244090569793481,0,0.0,9,2.2393630256282657
ep_165_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,3850,11,2.857142857142857,5,1.2987012987012987,7,1.8181818181818181,3,0.7792207792207793
ep_165_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,13751,41,2.981601338084503,8,0.5817758708457567,2,0.14544396771143916,9,0.6544978547014763
ep_334_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,6825,79,11.575091575091577,1,0.14652014652014653,4,0.5860805860805861,15,2.197802197802198
ep_334_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,1556,6,3.8560411311053984,1,0.6426735218508997,3,1.9280205655526992,7,4.4987146529562985
ep_342_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,9298,11,1.1830501183050117,6,0.6453000645300064,11,1.1830501183050117,7,0.7528500752850075
ep_342_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,1117,5,4.476275738585497,1,0.8952551477170994,5,4.476275738585497,0,0.0
ep_321_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,8863,18,2.030915040054158,4,0.45131445334536835,7,0.7898002933543947,4,0.45131445334536835
ep_321_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,1242,3,2.4154589371980677,1,0.8051529790660226,3,2.4154589371980677,3,2.4154589371980677
ep_162_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,10919,124,11.356351314222914,15,1.3737521751076105,3,0.2747504350215221,16,1.465335653448118
ep_162_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,2376,15,6.313131313131313,1,0.42087542087542085,7,2.9461279461279464,4,1.6835016835016834
ep_323_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,11741,30,2.5551486244783237,25,2.1292905203986034,7,0.5962013457116089,21,1.7886040371348269
ep_323_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1113,4,3.5938903863432166,7,6.289308176100629,4,3.5938903863432166,1,0.8984725965858041
ep_352_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,3556,12,3.374578177727784,11,3.093363329583802,10,2.8121484814398197,6,1.687289088863892
ep_352_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,6939,79,11.38492578181294,11,1.5852428303790171,7,1.0087908920593747,4,0.5764519383196427
ep_288_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,3762,31,8.240297713981924,1,0.2658160552897395,1,0.2658160552897395,0,0.0
ep_288_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,5218,51,9.773859716366424,9,1.7247987734764276,1,0.19164430816404754,6,1.1498658489842852
ep_353_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,1114,0,0.0,5,4.488330341113106,8,7.1813285457809695,1,0.8976660682226212
ep_353_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,6161,24,3.895471514364551,9,1.4608018178867068,13,2.1100470702807983,2,0.3246226261970459
ep_122_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,2698,14,5.189028910303929,3,1.111934766493699,4,1.4825796886582654,6,2.223869532987398
ep_122_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,6512,82,12.592137592137592,2,0.3071253071253071,4,0.6142506142506142,10,1.5356265356265355
ep_067_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,2509,18,7.174172977281786,0,0.0,2,0.7971303308090874,0,0.0
ep_067_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,9041,158,17.475942926667404,8,0.8848578697046787,1,0.11060723371308484,10,1.1060723371308485
ep_179_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2768,16,5.780346820809248,3,1.083815028901734,4,1.445086705202312,2,0.722543352601156
ep_179_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,9408,59,6.27125850340136,14,1.488095238095238,0,0.0,13,1.3818027210884354
ep_184_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,1672,7,4.186602870813397,0,0.0,5,2.9904306220095696,0,0.0
ep_184_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,6290,72,11.446740858505564,2,0.3179650238473768,0,0.0,0,0.0
ep_043_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,3724,43,11.54672395273899,1,0.26852846401718583,8,2.1482277121374866,10,2.6852846401718584
ep_043_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,10601,32,3.0185831525327798,5,0.47165361758324686,6,0.5659843410998963,12,1.1319686821997925
ep_161_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,17464,70,4.008245533669262,32,1.832340815391663,4,0.22904260192395787,19,1.0879523591387998
ep_161_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,4298,10,2.3266635644485807,4,0.9306654257794323,3,0.6979990693345742,1,0.23266635644485809
ep_071_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,8227,13,1.5801628783274582,5,0.6077549532028685,1,0.12155099064057372,8,0.9724079251245897
ep_071_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,1615,10,6.191950464396285,3,1.8575851393188854,5,3.0959752321981426,3,1.8575851393188854
ep_308_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,7818,12,1.5349194167306217,17,2.174469173701714,3,0.3837298541826554,19,2.430289076490151
ep_308_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,819,6,7.326007326007326,1,1.221001221001221,6,7.326007326007326,3,3.663003663003663
ep_259_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,3399,8,2.353633421594586,5,1.4710208884966167,1,0.2942041776993233,1,0.2942041776993233
ep_259_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,6637,39,5.876148862437848,1,0.15067048365225252,11,1.6573753201747778,4,0.6026819346090101
ep_068_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,1060,9,8.49056603773585,0,0.0,11,10.377358490566037,1,0.9433962264150944
ep_068_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,8199,42,5.122575923893158,2,0.24393218685205514,3,0.3658982802780827,1,0.12196609342602757
ep_128_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,10624,51,4.8004518072289155,21,1.976656626506024,17,1.6001506024096386,8,0.7530120481927711
ep_128_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,2523,9,3.5671819262782405,3,1.1890606420927465,8,3.1708283789139915,8,3.1708283789139915
ep_119_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,3618,22,6.0807075732448865,3,0.8291873963515755,3,0.8291873963515755,10,2.7639579878385847
ep_119_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,5595,70,12.511170688114388,6,1.0723860589812333,2,0.3574620196604111,21,3.7533512064343166
ep_249_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,11982,30,2.5037556334501754,34,2.8375897179101983,2,0.1669170422300117,13,1.084960774495076
ep_249_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2376,6,2.5252525252525255,7,2.9461279461279464,2,0.8417508417508417,5,2.1043771043771042
ep_031_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,3600,32,8.88888888888889,6,1.6666666666666667,8,2.2222222222222223,4,1.1111111111111112
ep_031_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,8719,62,7.11090721413006,10,1.1469205184080744,6,0.6881523110448446,3,0.3440761555224223
ep_324_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,1466,8,5.457025920873124,2,1.364256480218281,2,1.364256480218281,3,2.0463847203274215
ep_324_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,11884,106,8.919555705149781,0,0.0,7,0.589027263547627,6,0.5048805116122518
ep_047_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,2957,17,5.749070003381806,5,1.6909029421711192,9,3.043625295908015,0,0.0
ep_047_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,8575,36,4.198250728862974,3,0.3498542274052478,3,0.3498542274052478,12,1.3994169096209912
ep_167_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,20493,217,10.588981603474357,12,0.5855658029571073,6,0.2927829014785536,10,0.4879715024642561
ep_167_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,2951,11,3.727549983056591,3,1.0166045408336157,4,1.3554727211114876,0,0.0
ep_153_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1591,7,4.3997485857950975,1,0.6285355122564426,3,1.8856065367693275,10,6.285355122564425
ep_153_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,6533,21,3.2144497168222865,0,0.0,9,1.3776213072095516,11,1.6837593754783406
ep_340_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,5366,112,20.87215803205367,4,0.7454342154304883,7,1.3045098770033543,16,2.981736861721953
ep_340_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1509,9,5.964214711729622,1,0.6626905235255136,5,3.3134526176275676,0,0.0
ep_261_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2330,6,2.575107296137339,0,0.0,8,3.433476394849785,0,0.0
ep_261_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,unknown,4470,36,8.053691275167786,6,1.3422818791946307,4,0.894854586129754,2,0.447427293064877
ep_190_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,8208,9,1.0964912280701753,2,0.24366471734892786,4,0.4873294346978557,4,0.4873294346978557
ep_190_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,2358,0,0.0,1,0.42408821034775235,4,1.6963528413910094,1,0.42408821034775235
ep_159_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,1699,4,2.3543260741612713,1,0.5885815185403178,3,1.7657445556209534,1,0.5885815185403178
ep_159_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,11296,11,0.9737960339943342,2,0.17705382436260625,0,0.0,13,1.1508498583569404
ep_229_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,2469,10,4.050222762251924,2,0.8100445524503848,4,1.6200891049007695,0,0.0
ep_229_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,8213,38,4.626811153050043,4,0.48703275295263604,5,0.6087909411907951,0,0.0
ep_235_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,3276,18,5.4945054945054945,1,0.3052503052503053,6,1.8315018315018314,3,0.9157509157509157
ep_235_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,11557,19,1.64402526607251,14,1.2113870381586918,5,0.43263822791381845,13,1.124859392575928
ep_084_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,24732,285,11.523532265890344,12,0.485201358563804,4,0.16173378618793466,21,0.849102377486657
ep_084_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,8459,120,14.186074004019387,4,0.47286913346731296,7,0.8275209835677976,14,1.6550419671355951
ep_166_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,13400,29,2.1641791044776117,11,0.8208955223880596,1,0.0746268656716418,9,0.6716417910447761
ep_166_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,2183,2,0.9161704076958315,2,0.9161704076958315,0,0.0,0,0.0
ep_237_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,4061,12,2.9549372075843388,3,0.7387343018960847,10,2.4624476729869493,4,0.9849790691947796
ep_237_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,14995,21,1.4004668222740915,3,0.20006668889629878,6,0.40013337779259756,16,1.0670223407802601
ep_077_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,18140,23,1.2679162072767365,5,0.2756339581036384,9,0.4961411245865491,25,1.3781697905181918
ep_077_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,3562,23,6.457046603032005,1,0.2807411566535654,8,2.2459292532285233,10,2.807411566535654
ep_222_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,7961,38,4.773269689737471,5,0.6280618012812461,4,0.5024494410249969,8,1.0048988820499938
ep_222_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,9605,43,4.476834981780323,20,2.082248828735034,2,0.20822488287350338,5,0.5205622071837585
ep_109_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,2901,35,12.06480523957256,1,0.3447087211306446,5,1.723543605653223,4,1.3788348845225784
ep_109_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,10151,60,5.910747709585262,4,0.39404984730568415,2,0.19702492365284208,25,2.462811545660526
ep_060_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,4462,38,8.516360376512775,5,1.1205737337516808,8,1.7929179740026895,10,2.2411474675033616
ep_060_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,12175,134,11.006160164271048,12,0.9856262833675565,4,0.32854209445585214,7,0.5749486652977414
ep_069_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,3129,21,6.7114093959731544,1,0.31959092361776925,6,1.9175455417066154,2,0.6391818472355385
ep_069_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,14736,60,4.071661237785016,5,0.33930510314875134,1,0.06786102062975027,6,0.40716612377850164
ep_201_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,9807,28,2.8551034975017844,8,0.8157438564290812,0,0.0,27,2.7531355154481494
ep_201_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2596,7,2.6964560862865947,1,0.3852080123266564,4,1.5408320493066257,3,1.1556240369799693
